timeindex;AT-electricity-reservoir-profile;BE-electricity-reservoir-profile;CH-electricity-reservoir-profile;CZ-electricity-reservoir-profile;DE-electricity-reservoir-profile;FR-electricity-reservoir-profile;NO-electricity-reservoir-profile;PL-electricity-reservoir-profile;SE-electricity-reservoir-profile
2030-04-01T01:00:00Z;4116.665130778415;35.419582273768775;13521.038216429848;246.1930348026723;291.44329622666476;5163.986650591093;20569.39251928012;97.62835481368046;6148.159363008952
2030-04-01T02:00:00Z;4116.396379079966;35.36147479818072;13538.787670651851;245.74908179068822;290.7847594061506;5154.050869239642;20518.958674688136;97.48576197331498;6138.14458168539
2030-04-01T03:00:00Z;4115.67006576449;35.30401104265186;13555.77620249493;245.30791943941836;290.13075247821183;5144.050564664296;20468.39138248501;97.34455487539721;6128.040774139525
2030-04-01T04:00:00Z;4114.504639718552;35.24715061700907;13572.035893123304;244.86952505984914;289.48109104094635;5133.990422184086;20417.695434140256;97.20469339240795;6117.85077765965
2030-04-01T05:00:00Z;4112.918549828728;35.1908531310793;13587.598823701233;244.43387596296753;288.83559069245246;5123.875127118044;20366.87562112342;97.06613739682801;6107.577429534057
2030-04-01T06:00:00Z;4110.930244981587;35.135078194689484;13602.497075392948;244.00094945976014;288.1940670308283;5113.709364785201;20315.936734904037;96.9288467611382;6097.223567051041
2030-04-01T07:00:00Z;4108.558174063696;35.079785417666535;13616.762729362692;243.5707228612138;287.55633565417196;5103.497820504586;20264.88356695163;96.7927813578193;6086.79202749889
2030-04-01T08:00:00Z;4105.82078596163;35.02493440983738;13630.4278667747;243.1431734783152;286.9222121605817;5093.245179595234;20213.720908735726;96.65790105935204;6076.285648165898
2030-04-01T09:00:00Z;4102.736529561959;34.97048478102895;13643.524568793222;242.718278622051;286.2915121481556;5082.956127376177;20162.453551725874;96.52416573821732;6065.70726634036
2030-04-01T10:00:00Z;4099.323853751251;34.91639614106816;13656.084916582491;242.29601560340802;285.66405121499207;5072.635349166443;20111.08628739161;96.39153526689589;6055.059719310567
2030-04-01T11:00:00Z;4095.6012074160803;34.86262809978195;13668.140991306747;241.87636173337296;285.0396449591889;5062.2875302850625;20059.623907202436;96.25996951786848;6044.345844364808
2030-04-01T12:00:00Z;4091.587039443013;34.80914026699723;13679.724874130234;241.45929432293258;284.4181089788445;5051.91735605107;20008.07120262791;96.12942836361597;6033.5684787913815
2030-04-01T13:00:00Z;4087.2997987186236;34.75589225254095;13690.86864621719;241.04479068307373;283.79925887205695;5041.529511783496;19956.432965137563;95.99987167661911;6022.730459878575
2030-04-01T14:00:00Z;4082.7579341294822;34.70284366624002;13701.60438873186;240.63282812478295;283.18291023692456;5031.128682801371;19904.71398620092;95.87125932935874;6011.834624914684
2030-04-01T15:00:00Z;4077.979894562157;34.649954117921354;13711.964182838476;240.22338395904708;282.5688786715453;5020.7195544237275;19852.919057287512;95.7435511943156;6000.883811188
2030-04-01T16:00:00Z;4072.9841289032206;34.597183217411896;13721.980109701282;239.81643549685282;281.95697977401744;5010.3068119695945;19801.05296986688;95.6167071439705;5989.880855986815
2030-04-01T17:00:00Z;4067.7890860392426;34.54449057453857;13731.684250484523;239.41196004918694;281.34702914243917;4999.895140758006;19749.12051540855;95.49068705080427;5978.828596599423
2030-04-01T18:00:00Z;4062.413214856794;34.491835799128296;13741.108686352434;239.00993492703608;280.73884237490864;4989.489226107992;19697.12648538206;95.36545078729765;5967.729870314115
2030-04-01T19:00:00Z;4056.8749642424455;34.439178501007994;13750.285498469257;238.61033744138706;280.1322350695239;4979.093753338583;19645.075671256942;95.24095822593145;5956.5875144191805
2030-04-01T20:00:00Z;4051.192783082768;34.38647829000461;13759.246767999235;238.2131449032267;279.52702282438327;4968.713407768812;19592.972864502717;95.1171692391865;5945.40436620292
2030-04-01T21:00:00Z;4045.3851202643323;34.333694775945055;13768.024576106603;237.8183346235417;278.92302123758486;4958.352874717712;19540.822856588937;94.99404369954354;5934.183262953619
2030-04-01T22:00:00Z;4039.4704246737074;34.28078756865625;13776.651003955605;237.42588391331856;278.3200459072268;4948.016839504308;19488.63043898511;94.8715414794834;5922.927041959572
2030-04-01T23:00:00Z;4033.4671451974664;34.22771627796515;13785.158132710483;237.0357700835443;277.71791243140746;4937.709987447639;19436.400403160795;94.74962245148689;5911.638540509074
2030-04-02T00:00:00Z;4027.3937307221763;34.174440513698634;13793.578043535468;236.64797044520552;277.1164364082246;4927.437003866729;19384.137540585503;94.62824648803473;5900.320595890412
2030-04-02T01:00:00Z;4021.267747081068;34.12093009105476;13801.9438121795;236.2624551458227;276.5154802605334;4917.202946918213;19331.846609506436;94.50737972746349;5888.975832717318
2030-04-02T02:00:00Z;4015.103227893997;34.06719564671587;13810.292492730186;235.879165679051;275.9150937102142;4907.0143661090915;19279.532235281407;94.38701337153222;5877.6060249052525
2030-04-02T03:00:00Z;4008.913323727479;34.01325802273544;13818.662133859867;235.49803637507932;275.3153733039047;4896.878183783977;19227.199010045908;94.26714488785582;5866.212733695116
2030-04-02T04:00:00Z;4002.7111851480245;33.959138061166946;13827.090784240852;235.1190015640966;274.71641558824206;4886.80132228747;19174.851525935395;94.14777174404917;5854.797520327807
2030-04-02T05:00:00Z;3996.5099627221516;33.904856604063816;13835.616492545454;234.74199557629169;274.11831710986354;4876.790703964179;19122.494375085367;94.02889140772702;5843.361946044223
2030-04-02T06:00:00Z;3990.322807016372;33.85043449347953;13844.277307445993;234.36695274185357;273.52117441540673;4866.853251158706;19070.132149631296;93.91050134650426;5831.907572085264
2030-04-02T07:00:00Z;3984.162868597199;33.79589257146755;13853.111277614782;233.99380739097094;272.9250840515088;4856.995886215657;19017.76944170865;93.7925990279957;5820.4359596918275
2030-04-02T08:00:00Z;3978.043298031148;33.741251680081334;13862.156451724137;233.6224938538329;272.330142564807;4847.2255314796375;18965.41084345292;93.6751819198162;5808.948670104809
